2018-01-29T07:04:31.965133	work
2018-01-29T15:01:59.526754	travel
2018-01-29T15:34:32.999654	home
2018-01-29T20:27:27.950302	sleep
2018-01-30T05:40:34.198998	home
2018-01-30T05:49:05.117178	work
2018-01-30T06:10:16.545505	home
2018-01-30T06:46:25.003103	travel
2018-01-30T07:10:31.677878	work
2018-01-30T17:48:51.408385	travel
2018-01-30T18:13:09.296665	work
2018-01-30T19:31:28.986431	home
2018-01-30T19:35:25.926353	work
2018-01-30T19:47:01.230770	home
2018-01-30T20:06:31.556021	work
2018-01-30T22:06:46.268786	home
2018-01-30T22:15:56.277856	work
2018-01-30T23:18:15.897479	sleep
2018-01-30T23:20:30.249306	work
2018-01-30T23:34:41.969827	sleep
2018-01-31T05:41:03.572019	home
2018-01-31T05:59:51.102801	work
2018-01-31T06:25:55.762629	home
2018-01-31T06:46:13.422005	travel
2018-01-31T07:07:00.270474	travel
2018-01-31T07:07:01.857928	work
2018-01-31T16:33:36.697373	travel
2018-01-31T17:00:02.876970	home
2018-01-31T17:00:02.903043	home
2018-01-31T22:51:06.627550	sleep
2018-02-01T06:02:21.956632	home
2018-02-01T06:48:42.792118	travel
2018-02-01T07:10:54.357326	work
2018-02-01T16:25:17.313625	travel
2018-02-01T16:56:53.455632	home
2018-02-01T22:31:54.102528	sleep
2018-02-02T05:03:11.385784	home
2018-02-02T22:36:12.751891	sleep
2018-02-03T06:16:57.178455	home
2018-02-03T06:31:41.986982	home
2018-02-03T06:32:32.799622	home
2018-02-03T09:45:23.587520	errands
2018-02-03T11:54:02.281075	home
2018-02-03T22:06:48.359337	sleep
2018-02-04T06:41:20.127214	home
2018-02-04T21:33:18.703407	sleep
2018-02-05T05:46:34.184430	home
2018-02-05T06:46:48.435818	travel
2018-02-05T07:10:01.700857	work
2018-02-05T16:38:18.772110	travel
2018-02-05T17:04:44.111934	home
2018-02-05T18:12:16.380542	work
2018-02-05T18:14:10.809375	home
2018-02-05T19:31:54.428476	work
2018-02-05T19:33:42.465267	home
2018-02-05T23:06:15.899971	sleep
2018-02-06T06:02:17.518718	home
2018-02-06T06:47:08.467977	travel
2018-02-06T07:10:30.405330	work
2018-02-06T17:13:24.627384	travel
2018-02-06T17:37:27.609010	home
2018-02-06T22:39:29.601206	sleep
2018-02-07T05:49:42.501202	home
2018-02-07T06:46:27.345163	travel
2018-02-07T07:12:43.809530	work
2018-02-07T16:32:12.068356	travel
2018-02-07T16:57:55.461452	home
2018-02-07T16:57:57.599850	home
2018-02-07T22:18:35.291025	sleep
2018-02-08T05:36:01.978502	home
2018-02-08T06:46:11.746957	travel
2018-02-08T07:12:23.508546	work
2018-02-08T16:13:34.515084	travel
2018-02-08T16:38:38.301076	home
2018-02-08T22:44:10.283417	sleep
2018-02-09T05:16:41.710082	home
2018-02-09T07:02:55.229823	travel
2018-02-09T07:17:18.662550	work
2018-02-09T15:57:15.144467	travel
2018-02-09T16:29:14.581209	home
2018-02-10T01:10:36.870259	sleep
2018-02-10T07:26:04.120843	home
2018-02-10T22:38:38.734870	sleep
2018-02-11T05:34:01.453530	home
2018-02-11T22:42:55.901930	sleep
2018-02-12T06:02:59.232039	home
2018-02-12T06:45:48.154317	travel
2018-02-12T07:09:44.028126	work
2018-02-12T16:25:23.089213	travel
2018-02-12T17:17:46.282917	errands
2018-02-12T19:12:46.009850	home
2018-02-12T21:43:50.629940	sleep
2018-02-13T05:46:57.469833	home
2018-02-13T06:44:58.857427	travel
2018-02-13T07:10:19.122531	work
2018-02-13T17:08:56.961924	travel
2018-02-13T17:36:38.723877	home
2018-02-13T21:40:27.384242	sleep
2018-02-14T05:31:02.326538	home
2018-02-14T06:41:39.245003	travel
2018-02-14T07:06:37.297118	work
2018-02-14T16:23:11.465002	travel
2018-02-14T16:54:37.192686	home
2018-02-14T22:04:31.138961	work
2018-02-14T22:16:05.034599	home
2018-02-14T22:17:23.207088	sleep
2018-02-15T04:52:26.938183	work
2018-02-15T06:01:51.299713	home
2018-02-15T06:44:29.591290	travel
2018-02-15T07:05:25.714973	work
2018-02-15T16:47:02.704225	travel
2018-02-15T17:11:16.432382	home
2018-02-15T22:00:00.000000	sleep
2018-02-16T01:07:42.811104	work
2018-02-16T01:28:08.556564	sleep
2018-02-16T05:45:41.495954	work
2018-02-16T06:17:48.096094	home
2018-02-16T06:34:25.428349	travel
2018-02-16T06:56:59.254924	work
2018-02-16T16:17:36.031169	travel
2018-02-16T16:43:04.500351	home
2018-02-16T20:57:13.934336	work
2018-02-16T21:03:14.458306	home
2018-02-16T21:30:25.870721	work
2018-02-16T21:52:08.936539	home
2018-02-16T23:00:00.000000	sleep
2018-02-17T00:19:29.465796	sleep
2018-02-17T06:07:50.480963	home
2018-02-17T06:31:03.438346	work
2018-02-17T06:55:12.092447	home
2018-02-17T08:38:06.631618	work
2018-02-17T09:33:47.009593	home
2018-02-17T11:43:01.917456	work
2018-02-17T12:43:01.917456	home
2018-02-17T14:15:03.829731	work
2018-02-17T14:15:55.286419	home
2018-02-17T16:32:40.645632	work
2018-02-17T17:34:21.273592	home
2018-02-17T21:30:00.000000	sleep
2018-02-18T02:18:59.968595	home
2018-02-18T03:46:38.257696	sleep
2018-02-18T07:01:16.090234	home
2018-02-18T07:49:32.722441	work
2018-02-18T08:07:56.436056	home
2018-02-18T16:01:24.673817	work
2018-02-18T21:53:02.100020	home
2018-02-19T00:29:48.145035	sleep
2018-02-19T05:45:26.818069	home
2018-02-19T06:46:06.034486	work
2018-02-19T07:17:47.408996	home
2018-02-19T14:44:00.238331	work
2018-02-19T14:50:20.786381	home
2018-02-19T15:57:47.828949	work
2018-02-19T17:03:00.320358	home
2018-02-19T18:36:47.538775	work
2018-02-19T23:39:19.578657	home
2018-02-20T00:01:00.000000	sleep
2018-02-20T05:47:01.233495	home
2018-02-20T05:59:03.787076	work
2018-02-20T06:22:40.579339	home
2018-02-20T06:32:55.193701	travel
2018-02-20T06:59:16.920588	work
2018-02-20T15:02:33.778220	travel
2018-02-20T15:26:06.138298	home
2018-02-20T15:36:49.864783	work
2018-02-20T19:00:30.922007	home
2018-02-20T20:45:00.000000	sleep
2018-02-21T05:46:04.528883	home
2018-02-21T06:06:25.050969	work
2018-02-21T06:26:21.166699	home
2018-02-21T07:25:01.085598	work
2018-02-21T16:19:59.416968	errands
2018-02-21T16:35:59.649458	travel
2018-02-21T16:36:13.875923	travel
2018-02-21T17:03:53.631884	home
2018-02-21T23:07:49.192134	sleep
2018-02-22T05:43:50.920232	home
2018-02-22T07:14:11.668301	work
2018-02-22T17:57:03.188064	home
2018-02-23T01:00:20.897755	sleep
2018-02-23T06:15:20.897755	home
2018-02-23T23:56:44.614526	sleep
2018-02-24T05:02:43.783669	home
2018-02-24T06:00:43.783669	sleep
2018-02-24T07:52:58.654226	home
2018-02-25T01:01:40.577681	sleep
2018-02-25T06:50:16.368228	home
2018-02-25T21:52:53.705846	sleep
2018-02-26T05:40:20.985828	home
2018-02-26T06:40:25.247024	travel
2018-02-26T07:09:16.780277	work
2018-02-26T16:36:49.395130	travel
2018-02-26T17:04:20.820098	home
2018-02-26T21:00:00.425039	sleep
2018-02-27T06:01:51.792679	home
2018-02-27T06:47:33.274034	travel
2018-02-27T07:13:57.354761	work
2018-02-27T16:23:30.570380	travel
2018-02-27T16:47:58.628319	home
2018-02-27T21:43:58.003403	sleep
2018-02-28T05:42:08.702255	home
2018-02-28T06:59:41.172557	travel
2018-02-28T07:12:37.108934	work
2018-02-28T17:19:51.636695	travel
2018-02-28T18:04:11.730138	home
2018-02-28T18:53:55.109456	work
2018-02-28T19:09:31.172761	home
2018-02-28T20:40:33.870218	work
2018-02-28T22:17:39.834538	sleep
2018-03-01T01:45:47.800259	work
2018-03-01T02:29:52.266335	sleep
2018-03-01T02:38:38.936030	work
2018-03-01T03:24:01.273261	sleep
2018-03-01T05:40:24.363403	home
2018-03-01T05:55:10.531940	work
2018-03-01T06:23:13.686086	home
2018-03-01T06:43:30.309423	travel
2018-03-01T07:06:06.479391	work
2018-03-01T16:21:08.440466	travel
2018-03-01T16:59:46.537713	home
2018-03-01T17:12:16.471218	work
2018-03-01T17:24:23.366980	home
2018-03-01T18:59:38.866128	work
2018-03-01T20:09:40.675393	home
2018-03-01T20:10:00.675393	sleep
2018-03-02T05:12:05.488978	home
2018-03-02T05:49:34.898999	work
2018-03-02T06:16:29.307296	home
2018-03-02T06:37:08.806018	travel
2018-03-02T07:06:16.675139	work
2018-03-02T14:34:08.879594	travel
2018-03-02T14:58:57.058657	home
2018-03-02T15:03:36.515018	work
2018-03-03T00:11:22.778652	sleep
2018-03-03T06:34:14.626094	home
2018-03-03T08:05:35.024326	work
2018-03-03T09:14:10.068967	home
2018-03-03T14:51:15.886372	work
2018-03-03T15:15:45.216534	home
2018-03-03T20:08:16.228793	work
2018-03-03T20:40:20.877340	home
2018-03-03T23:26:53.058456	sleep
2018-03-04T07:16:55.692960	home
2018-03-04T07:56:35.972061	work
2018-03-04T08:30:47.251685	home
2018-03-04T09:00:40.401647	errands
2018-03-04T10:14:39.492061	home
2018-03-04T13:05:52.939298	work
2018-03-04T14:13:47.603016	home
2018-03-04T19:25:06.771856	work
2018-03-04T19:46:24.867369	home
2018-03-04T21:46:24.867369	sleep
2018-03-05T05:41:50.230902	home
2018-03-05T06:01:13.869491	work
2018-03-05T06:15:33.917807	home
2018-03-05T06:44:09.534288	travel
2018-03-05T07:06:21.111924	work
2018-03-05T16:23:10.577053	travel
2018-03-05T16:49:16.789209	home
2018-03-05T20:45:09.236845	sleep
2018-03-05T23:30:09.236845	home
2018-03-06T00:02:34.650958	sleep
2018-03-06T00:02:36.780334	sleep
2018-03-06T05:16:21.707417	home
2018-03-06T06:02:01.834608	work
2018-03-06T06:25:17.736252	home
2018-03-06T06:40:09.160723	travel
2018-03-06T07:07:13.899254	work
2018-03-06T18:09:56.951253	travel
2018-03-06T18:54:29.773453	home
2018-03-06T19:48:23.523196	work
2018-03-06T20:34:45.833252	home
2018-03-06T23:15:00.000000	sleep
2018-03-07T01:03:04.123128	work
2018-03-07T01:57:33.532548	sleep
2018-03-07T05:14:18.047453	home
2018-03-07T05:59:07.687267	work
2018-03-07T06:20:04.107594	home
2018-03-07T06:46:44.281889	travel
2018-03-07T07:07:45.986923	work
2018-03-07T16:20:11.102837	travel
2018-03-07T16:48:03.799057	home
2018-03-07T20:30:30.641351	sleep
2018-03-07T22:06:30.641351	home
2018-03-07T23:00:00.000000	sleep
2018-03-08T05:19:35.410579	home
2018-03-08T06:51:59.671137	travel
2018-03-08T07:13:32.385031	work
2018-03-08T16:29:20.723510	travel
2018-03-08T16:57:07.050026	home
2018-03-08T20:59:31.075429	sleep
2018-03-09T04:57:46.295483	home
2018-03-09T22:04:01.100681	sleep
2018-03-10T06:24:58.766536	home
2018-03-10T09:00:00.000000	errands
2018-03-10T11:18:37.320588	home
2018-03-10T21:45:41.123847	sleep
2018-03-11T07:11:04.136571	home
2018-03-11T22:03:02.848214	sleep
2018-03-12T06:02:31.467584	home
2018-03-12T06:47:56.083343	travel
2018-03-12T07:14:30.573077	work
2018-03-12T15:36:25.583992	travel
2018-03-12T16:04:42.467471	home
2018-03-12T21:15:10.032809	sleep
2018-03-13T06:02:14.974632	home
2018-03-13T06:49:39.302937	travel
2018-03-13T07:15:21.156625	work
2018-03-13T16:00:11.446528	errands
2018-03-13T16:19:18.014902	travel
2018-03-13T16:41:27.334907	home
2018-03-13T21:49:45.019589	home
2018-03-13T21:49:48.181342	sleep
2018-03-14T05:25:23.294812	home
2018-03-14T06:44:11.994121	travel
2018-03-14T07:05:45.916143	work
2018-03-14T16:19:30.637923	travel
2018-03-14T16:44:51.607904	work
2018-03-14T17:06:28.794858	home
2018-03-14T19:00:03.949000	work
2018-03-14T19:20:25.898400	home
2018-03-14T20:12:52.863545	work
2018-03-14T20:26:02.451200	home
2018-03-14T21:28:22.784265	sleep
2018-03-14T22:09:00.273765	work
2018-03-14T22:47:38.940210	sleep
2018-03-15T05:10:23.809941	home
2018-03-15T05:37:28.970739	work
2018-03-15T05:59:20.864850	home
2018-03-15T06:43:53.220598	travel
2018-03-15T07:05:44.939625	work
2018-03-15T16:30:07.935687	travel
2018-03-15T16:52:01.966134	home
2018-03-15T19:30:01.966134	sleep
2018-03-16T00:44:35.487003	home
2018-03-16T00:44:37.064338	work
2018-03-16T00:53:30.770458	home
2018-03-16T01:32:22.988840	sleep
2018-03-16T05:07:26.504620	home
2018-03-16T05:45:00.994220	work
2018-03-16T06:15:52.850158	home
2018-03-16T06:24:40.957341	work
2018-03-16T06:47:57.738503	home
2018-03-16T07:11:27.811542	work
2018-03-16T15:14:30.551875	travel
2018-03-16T15:31:19.824995	work
2018-03-16T15:36:23.409417	home
2018-03-16T17:45:41.367099	work
2018-03-16T18:31:25.094633	home
2018-03-16T20:34:59.154401	errands
2018-03-16T22:02:15.107901	work
2018-03-16T23:08:48.064295	home
2018-03-16T23:30:48.064295	sleep
2018-03-17T04:11:06.029962	home
2018-03-17T05:00:06.029962	sleep
2018-03-17T07:28:22.585234	home
2018-03-17T08:45:56.706138	work
2018-03-17T09:10:08.125299	home
2018-03-17T15:39:43.810375	work
2018-03-17T15:45:34.111014	home
2018-03-17T20:53:19.108629	work
2018-03-17T21:01:11.647101	home
2018-03-17T21:44:57.502080	sleep
2018-03-18T05:45:15.346718	home
2018-03-18T06:20:35.973229	work
2018-03-18T07:12:20.951080	home
2018-03-18T10:40:40.712813	work
2018-03-18T11:09:15.790924	home
2018-03-18T15:36:40.296388	home
2018-03-18T15:36:41.306510	work
2018-03-18T15:42:37.573204	home
2018-03-18T22:00:15.222054	sleep
2018-03-19T05:47:17.137829	home
2018-03-19T05:58:16.758648	work
2018-03-19T06:17:07.721842	home
2018-03-19T06:40:53.382865	travel
2018-03-19T07:06:37.018357	work
2018-03-19T17:12:55.196390	travel
2018-03-19T17:42:19.554026	home
2018-03-19T17:42:21.790829	work
2018-03-19T18:59:03.514093	home
2018-03-19T21:00:29.108043	sleep
2018-03-20T05:46:01.440760	home
2018-03-20T06:45:47.074540	work
2018-03-20T07:08:57.047680	work
2018-03-20T16:47:53.186401	travel
2018-03-20T17:03:36.322890	errands
2018-03-20T17:32:19.461648	home
2018-03-20T17:54:50.908823	work
2018-03-20T18:45:28.233369	home
2018-03-20T20:44:21.702243	sleep
2018-03-20T21:31:35.346393	work
2018-03-20T21:32:43.807117	sleep
2018-03-21T05:06:03.522161	home
2018-03-21T05:53:26.257371	work
2018-03-21T06:19:04.700622	home
2018-03-21T06:41:37.552562	travel
2018-03-21T07:07:04.918923	work
2018-03-21T17:18:21.771876	travel
2018-03-21T17:44:23.987248	home
2018-03-21T21:45:12.506621	sleep
2018-03-22T00:15:14.340368	home
2018-03-22T00:30:15.934241	sleep
2018-03-22T05:45:43.256740	home
2018-03-22T06:50:46.507325	travel
2018-03-22T07:16:12.876319	work
2018-03-22T16:41:05.395993	travel
2018-03-22T17:07:23.212484	home
2018-03-22T18:03:15.582085	errands
2018-03-22T19:23:47.541043	home
2018-03-22T20:30:30.568746	sleep
2018-03-22T21:51:43.192116	home
2018-03-23T00:30:45.806799	sleep
2018-03-23T05:30:47.937349	home
2018-03-23T20:45:18.273472	sleep
2018-03-24T05:25:20.337409	home
2018-03-24T21:30:15.050022	sleep
2018-03-25T06:10:14.991007	home
2018-03-25T22:15:07.707930	sleep
2018-03-26T05:31:10.685601	home
2018-03-26T06:59:04.928405	travel
2018-03-26T07:13:11.190109	work
2018-03-26T15:19:54.540956	travel
2018-03-26T15:38:28.056279	errands
2018-03-26T16:08:19.339159	home
2018-03-26T19:32:07.732980	sleep
2018-03-26T20:32:08.899230	home
2018-03-26T22:54:12.182993	sleep
2018-03-27T05:22:48.189092	home
2018-03-27T06:18:23.442841	travel
2018-03-27T06:41:58.922909	work
2018-03-27T15:18:54.417960	travel
2018-03-27T15:44:59.008675	home
2018-03-27T21:16:47.887134	sleep
2018-03-27T23:55:20.756475	home
2018-03-28T00:30:24.872059	sleep
2018-03-28T05:32:12.620747	home
2018-03-28T06:24:28.567799	sleep
2018-03-28T06:45:58.076138	travel
2018-03-28T07:08:22.335430	work
2018-03-28T16:27:37.555948	travel
2018-03-28T16:53:50.597476	home
2018-03-28T22:15:00.217481	sleep
2018-03-29T06:00:51.956012	home
2018-03-29T06:47:38.793377	travel
2018-03-29T07:12:37.730223	work
2018-03-29T16:23:05.345993	travel
2018-03-29T16:49:46.966506	home
2018-03-29T22:53:10.775894	sleep
2018-03-30T02:16:05.386542	home
2018-03-30T06:51:36.672869	home
2018-03-30T06:52:07.106153	work
2018-03-30T11:52:41.884876	travel
2018-03-30T12:13:21.445788	errands
2018-03-30T12:21:57.248308	home
2018-03-30T13:30:50.659173	sleep
2018-03-30T15:34:51.759370	home
2018-03-30T21:07:19.946492	sleep
2018-03-30T23:07:20.962428	home
2018-03-31T00:39:21.786193	sleep
2018-03-31T05:24:08.231325	sleep
2018-03-31T05:24:12.815943	home
2018-03-31T22:50:01.797089	sleep
2018-04-01T03:51:16.704108	home
2018-04-01T04:54:26.482874	sleep
2018-04-01T06:01:15.338698	home
2018-04-01T22:00:36.834066	sleep
2018-04-02T06:00:27.882767	home
2018-04-02T06:46:15.560339	travel
2018-04-02T07:11:56.037745	work
2018-04-02T15:36:30.814678	travel
2018-04-02T15:38:36.291310	travel
2018-04-02T16:03:10.104709	home
2018-04-02T21:30:22.932270	sleep
2018-04-03T04:00:46.941347	home
2018-04-03T06:45:30.874478	travel
2018-04-03T07:10:54.959039	work
2018-04-03T16:27:16.114284	errands
2018-04-03T17:02:08.128522	home
2018-04-03T17:02:09.599993	sleep
2018-04-03T17:02:11.856925	work
2018-04-03T17:18:04.137097	travel
2018-04-03T17:46:51.909328	home
2018-04-03T23:30:48.016243	sleep
2018-04-04T03:30:48.016243	home
2018-04-04T04:45:48.016243	sleep
2018-04-04T06:00:48.016243	home
2018-04-04T08:06:55.043847	work
2018-04-04T10:14:49.760995	home
2018-04-04T10:35:28.278598	sleep
2018-04-04T11:25:32.032996	home
2018-04-04T12:25:03.667718	work
2018-04-04T13:48:34.873564	home
2018-04-04T14:07:38.328608	work
2018-04-04T14:45:31.745018	home
2018-04-04T15:08:45.266031	work
2018-04-04T15:35:57.025896	home
2018-04-04T21:44:18.384717	sleep
2018-04-05T06:00:31.407600	home
2018-04-05T07:03:18.279941	travel
2018-04-05T07:23:46.458021	work
2018-04-05T15:56:52.100092	travel
2018-04-05T16:24:11.795103	home
2018-04-05T22:07:52.739443	sleep
2018-04-06T05:50:36.125365	home
2018-04-06T07:01:36.125365	travel
2018-04-06T07:15:15.941969	work
2018-04-06T16:08:36.829450	travel
2018-04-06T16:24:44.297440	home
2018-04-06T21:30:44.585386	sleep
2018-04-06T22:52:46.098390	home
2018-04-07T00:33:56.581247	sleep
2018-04-07T04:29:58.033191	home
2018-04-07T07:15:56.632895	sleep
2018-04-07T08:43:57.648779	home
2018-04-07T21:25:05.699921	sleep
2018-04-08T05:26:31.894164	home
2018-04-08T22:10:31.894164	sleep
2018-04-09T05:46:03.219728	home
2018-04-09T06:42:44.530464	travel
2018-04-09T07:10:16.399791	work
2018-04-09T16:10:12.427447	travel
2018-04-09T16:30:33.776339	home
2018-04-09T20:30:38.227046	sleep
2018-04-09T22:00:39.103026	home
2018-04-09T22:49:11.964833	sleep
2018-04-09T22:49:17.248617	sleep
2018-04-10T05:10:42.118505	home
2018-04-10T06:42:19.509568	travel
2018-04-10T07:07:06.278767	work
2018-04-10T15:39:24.368065	travel
2018-04-10T16:05:09.440696	home
2018-04-10T21:36:55.630299	sleep
2018-04-11T05:50:23.857159	home
2018-04-11T06:46:29.945918	travel
2018-04-11T07:10:20.625851	work
2018-04-11T15:26:05.876166	travel
2018-04-11T15:51:00.365395	home
2018-04-11T20:00:02.418805	work
2018-04-11T20:49:55.666100	home
2018-04-11T21:36:33.346639	sleep
2018-04-12T04:30:05.828805	work
2018-04-12T06:17:19.836503	home
2018-04-12T06:27:39.808797	travel
2018-04-12T06:52:30.905523	work
2018-04-12T18:14:22.802089	travel
2018-04-12T18:45:39.952190	home
2018-04-12T19:16:49.211702	work
2018-04-12T20:00:24.443157	home
2018-04-12T22:00:21.930513	sleep
2018-04-13T03:20:46.056190	work
2018-04-13T05:27:50.047946	home
2018-04-13T05:27:52.632387	sleep
2018-04-13T05:45:19.750862	home
2018-04-13T05:52:12.861482	work
2018-04-13T06:48:34.683859	travel
2018-04-13T07:04:48.180042	work
2018-04-13T14:49:39.420930	travel
2018-04-13T15:05:36.578590	home
2018-04-13T17:14:09.258338	work
2018-04-13T17:41:09.796968	home
2018-04-13T18:43:21.444711	work
2018-04-13T19:01:38.763012	home
2018-04-13T20:50:31.251520	work
2018-04-13T21:09:01.386655	home
2018-04-13T21:19:40.559490	sleep
2018-04-14T04:10:28.183753	work
2018-04-14T05:03:57.014741	sleep
2018-04-14T05:23:59.140438	home
2018-04-14T07:26:13.689639	work
2018-04-14T08:19:02.889733	home
2018-04-14T09:12:37.730019	work
2018-04-14T10:45:46.923100	home
2018-04-14T13:34:00.910533	work
2018-04-14T13:49:27.015013	home
2018-04-14T15:51:03.004143	work
2018-04-14T16:07:31.176430	home
2018-04-14T21:09:03.760165	work
2018-04-14T21:28:53.380804	home
2018-04-14T22:15:46.762289	sleep
2018-04-15T04:38:50.973983	home
2018-04-15T05:45:41.233381	work
2018-04-15T05:59:40.489338	home
2018-04-15T16:31:56.431911	work
2018-04-15T16:48:41.603181	home
2018-04-15T17:00:21.553824	sleep
2018-04-15T18:41:25.573628	work
2018-04-15T20:08:38.233483	home
2018-04-15T22:10:49.130831	work
2018-04-15T22:32:46.963335	home
2018-04-15T22:45:46.963335	sleep
2018-04-16T04:56:01.446877	home
2018-04-16T05:56:16.062035	work
2018-04-16T06:16:44.375882	home
2018-04-16T06:35:28.894608	travel
2018-04-16T07:01:11.141633	work
2018-04-16T16:07:19.750259	travel
2018-04-16T16:32:31.080401	home
2018-04-16T20:31:08.222506	work
2018-04-16T21:55:15.187349	home
2018-04-16T22:11:59.608075	sleep
2018-04-17T05:45:21.938553	home
2018-04-17T06:02:57.355282	work
2018-04-17T06:21:42.751259	home
2018-04-17T06:34:05.918512	travel
2018-04-17T06:59:03.976206	work
2018-04-17T06:59:05.555854	work
2018-04-17T17:20:20.459409	travel
2018-04-17T17:46:35.103283	home
2018-04-17T20:30:35.103283	sleep
2018-04-17T21:58:18.235774	work
2018-04-17T23:34:49.285598	home
2018-04-18T00:26:23.660299	sleep
2018-04-18T03:04:00.024544	work
2018-04-18T06:19:05.151208	home
2018-04-18T06:39:11.139454	work
2018-04-18T07:04:34.035740	work
2018-04-18T16:17:42.222398	travel
2018-04-18T16:47:55.949309	errands
2018-04-18T17:03:44.456551	home
2018-04-18T19:20:43.295708	sleep
2018-04-18T21:01:45.786966	home
2018-04-18T21:15:48.401861	sleep
2018-04-19T05:47:51.043517	home
2018-04-19T06:43:39.111819	travel
2018-04-19T07:07:28.138636	work
2018-04-19T16:33:27.939996	travel
2018-04-19T16:59:06.588473	home
2018-04-19T21:30:48.177190	sleep
2018-04-20T00:45:55.424315	home
2018-04-20T01:03:50.286232	sleep
2018-04-20T05:52:45.156756	home
2018-04-20T13:45:15.521869	sleep
2018-04-20T15:21:21.850828	home
2018-04-20T23:48:04.374052	sleep
2018-04-21T04:00:16.762075	home
2018-04-21T05:30:17.792677	sleep
2018-04-21T07:00:18.866837	home
2018-04-21T20:28:48.214729	sleep
2018-04-21T21:35:49.650915	home
2018-04-21T23:15:56.205672	sleep
2018-04-22T00:15:59.123690	home
2018-04-22T00:42:20.903047	sleep
2018-04-22T05:17:57.068172	home
2018-04-22T21:44:57.651173	sleep
2018-04-23T05:55:19.910562	home
2018-04-23T06:44:38.255268	travel
2018-04-23T07:11:28.171537	work
2018-04-23T13:30:22.357939	errands
2018-04-23T14:45:24.338828	work
2018-04-23T16:02:58.502910	travel
2018-04-23T16:28:29.113134	home
2018-04-23T21:30:59.886933	sleep
2018-04-23T23:11:01.482002	home
2018-04-23T23:24:23.292749	sleep
2018-04-24T05:29:49.877601	home
2018-04-24T06:26:21.384418	travel
2018-04-24T06:54:31.642275	work
2018-04-24T15:19:03.032368	travel
2018-04-24T15:51:08.741188	home
2018-04-24T20:45:20.171770	sleep
2018-04-24T23:24:22.143764	home
2018-04-24T23:46:20.936565	sleep
2018-04-25T05:36:53.350064	home
2018-04-25T06:47:46.056492	travel
2018-04-25T07:12:57.993656	work
2018-04-25T18:27:13.022645	travel
2018-04-25T18:50:13.022645	home
2018-04-25T20:04:07.309319	work
2018-04-25T20:50:00.568576	home
2018-04-25T21:24:20.168791	sleep
2018-04-26T00:24:21.867902	home
2018-04-26T00:27:59.049966	work
2018-04-26T00:33:29.308932	home
2018-04-26T00:43:50.979540	sleep
2018-04-26T03:45:11.192249	home
2018-04-26T04:30:13.328404	sleep
2018-04-26T06:02:15.605525	home
2018-04-26T06:35:16.304750	travel
2018-04-26T06:58:06.526030	work
2018-04-26T17:28:44.984329	travel
2018-04-26T17:58:49.953345	home
2018-04-26T20:45:08.846665	sleep
2018-04-27T06:04:28.881567	home
2018-04-27T06:56:28.802973	home
2018-04-27T06:56:30.594056	work
2018-04-27T17:55:00.585963	travel
2018-04-27T18:11:33.988958	home
2018-04-28T00:08:37.446896	sleep
